Datetime,Temperature,Humidity,Solar_Irradiance,Wind_Speed,Hour,Is_Day,Solar_Output_kW,Wind_Output_kW,Total_Output_kW
2025-01-01 00:00:00,23.108904159657687,33.884969662896474,424.4034826486878,9.965837567166414,0,0,0.0,0.1317823287250575,0.1317823287250575
2025-01-01 01:00:00,43.275000724347066,60.64257105337686,434.623929192028,12.687521623131875,1,0,0.0,0.2130499578607051,0.2130499578607051
2025-01-01 02:00:00,35.619787963399176,85.47093769073062,554.7042216196946,12.787556683182014,2,0,0.0,0.2264034996692299,0.2264034996692299
2025-01-01 03:00:00,30.95304694689628,74.91686648071709,673.4731013632356,3.5046433848453677,3,0,0.0,0.0041590051017003,0.0041590051017003
2025-01-01 04:00:00,15.460652415485278,80.49208608960873,782.7169252466499,9.251973161340972,4,0,0.0,0.0881527487830288,0.0881527487830288
2025-01-01 05:00:00,15.459808211767092,69.4087525033038,439.364209863931,7.709266663096784,5,0,0.0,0.046216799422278,0.046216799422278
2025-01-01 06:00:00,12.03292642588698,71.92074233883893,898.5377137919044,15.734221909714224,6,1,0.1648978732683155,0.517015625019902,0.6819134982882176
2025-01-01 07:00:00,40.31616510212273,83.68967386739894,545.7752797914862,11.549831121321589,7,1,0.1011221769528473,0.1579361081811091,0.2590582851339565
2025-01-01 08:00:00,31.039025411012307,38.72510066443894,595.7265411303127,9.81882116227968,8,1,0.1076070701234384,0.1102542759964793,0.2178613461199178
2025-01-01 09:00:00,34.78254022286159,56.70687227323553,450.5576641704353,2.519406238131054,9,1,0.0812395104391369,0.0022767388222737,0.0835162492614107
2025-01-01 10:00:00,10.720457300353086,36.59070813647017,115.15194794541168,11.0986630631597,10,1,0.021236605972942,0.1404699668889407,0.1617065728618828
2025-01-01 11:00:00,43.9468448256698,94.07510059974852,776.8090792722099,2.551068349404085,11,1,0.1183713031290394,0.0019697812965701,0.1203410844256096
2025-01-01 12:00:00,39.13549242801476,90.804450476496,747.3687794184866,6.401115072400661,12,1,0.1400443507998164,0.0331236021858535,0.1731679529856699
2025-01-01 13:00:00,17.431868873739667,22.957010852637943,543.7344885763573,2.999734384250808,13,1,0.0842809183778262,0.0030802552772688,0.087361173655095
2025-01-01 14:00:00,16.36387385224852,72.91813793867664,613.3981434449744,12.611288822926456,14,1,0.0960721059556196,0.2385608444920078,0.3346329504476275
2025-01-01 15:00:00,16.419157844870185,89.39362380617494,703.1878435408199,4.109411992132671,15,1,0.1047728501402248,0.0080673295853822,0.112840179725607
2025-01-01 16:00:00,20.64847850358382,33.543150884550016,287.4908286226915,7.357539030790455,16,1,0.0439576273027824,0.0518107972433952,0.0957684245461776
2025-01-01 17:00:00,28.366475107128323,62.59589229144721,494.189464530741,16.174308608328626,17,1,0.0746153870852994,0.4637257087663146,0.538341095851614
2025-01-01 18:00:00,25.11807565247405,88.66162231910315,758.8529359243654,4.07553670948198,18,1,0.1367663408692538,0.0087110919644373,0.1454774328336911
2025-01-01 19:00:00,20.193019906931468,22.545948393934918,349.1421153661501,9.386588619278635,19,0,0.0,0.1025428755440298,0.1025428755440298
2025-01-01 20:00:00,31.414851315283283,72.30652004351299,658.7115864333258,7.837254070405385,20,0,0.0,0.0501534339294245,0.0501534339294245
2025-01-01 21:00:00,14.882285122821465,42.3011755529413,328.683639075319,0.8171707183002703,21,0,0.0,6.01149543885351e-05,6.01149543885351e-05
2025-01-01 22:00:00,20.22506269873264,89.32971465323978,693.2859964867052,14.373266987524223,22,0,0.0,0.284948309852129,0.284948309852129
2025-01-01 23:00:00,22.822664515279207,92.82936838740258,592.8717035405033,1.7083033605054951,23,0,0.0,0.0005308544227327,0.0005308544227327
2025-01-02 00:00:00,25.962449447596256,90.81998668350754,276.9736368188981,8.799462867096688,0,0,0.0,0.0803274495988939,0.0803274495988939
2025-01-02 01:00:00,37.48115864875548,55.566066249309785,832.9478708914343,10.311870161431624,1,0,0.0,0.1172562373263715,0.1172562373263715
2025-01-02 02:00:00,16.98858237554259,84.65319882419851,453.08168464039016,11.497462990755274,2,0,0.0,0.1447052561316988,0.1447052561316988
2025-01-02 03:00:00,27.998205344476407,83.34120489013029,437.94951259712377,12.551053512887822,3,0,0.0,0.2078746702680504,0.2078746702680504
2025-01-02 04:00:00,30.73450991017149,43.932535493244174,640.1138394461885,4.932266711647514,4,0,0.0,0.0164482316390573,0.0164482316390573
2025-01-02 05:00:00,11.62576444519992,82.16866056130081,829.7274698857431,0.674628591522864,5,0,0.0,4.263874045800584e-05,4.263874045800584e-05
2025-01-02 06:00:00,31.264069816550343,22.775572603661946,396.8356362043206,13.16026409121096,6,1,0.0644652410614438,0.2024762729471595,0.2669415140086034
2025-01-02 07:00:00,15.968344329055205,64.72024088615399,612.3359699695943,9.873990488582626,7,1,0.0952695648999243,0.1128720393659805,0.2081416042659048
2025-01-02 08:00:00,12.276805754484784,37.25066279657773,685.7633000661147,15.132059806126854,8,1,0.1275161495734282,0.3843496333001552,0.5118657828735834
2025-01-02 09:00:00,43.21099380386666,29.04251643329591,738.6211214526288,14.87429635076215,9,1,0.1097653378776633,0.3151843093103073,0.4249496471879707
2025-01-02 10:00:00,43.79712115760958,25.771490122190688,635.2883110554451,15.258207936287956,10,1,0.1092188141715058,0.373642645831875,0.4828614600033808
2025-01-02 11:00:00,38.29390718407614,72.22165819086048,526.5944321833356,8.989156549641953,11,1,0.101976870500228,0.0855800893717761,0.1875569598720042
2025-01-02 12:00:00,20.66148192106797,45.49062228260496,434.48195587025606,6.338496927145149,12,1,0.0748121474258971,0.0261858579072824,0.1009980053331796
2025-01-02 13:00:00,13.418523990223434,74.35750786465711,617.228776609275,14.352268545348975,13,1,0.102898166444337,0.3584257092155106,0.4613238756598476
2025-01-02 14:00:00,33.94815592792549,24.90172555992068,385.57219760287865,8.397646978011961,14,1,0.0660876731490946,0.0616985529215418,0.1277862260706365
2025-01-02 15:00:00,25.405337280886044,43.64677533729578,15.72990330107848,3.710238437060104,15,1,0.0028427839763527,0.0066853815202946,0.0095281654966473
2025-01-02 16:00:00,14.27133821956726,60.46184692815029,687.3119608315336,15.4620453423258,16,1,0.1206927901425303,0.4680523972909615,0.5887451874334918
2025-01-02 17:00:00,27.331191853894456,79.30423736292227,780.7869682172391,15.944797843516078,17,1,0.1400165027413651,0.4352014405389581,0.5752179432803233
2025-01-02 18:00:00,11.203598239032644,43.90643771990524,127.41351289163232,8.660420732452977,18,1,0.0227452258922755,0.0744474020871407,0.0971926279794162
2025-01-02 19:00:00,41.826214072757374,66.94185323277569,398.0538590580125,1.8247452279212808,19,0,0.0,0.0007269424409817,0.0007269424409817
2025-01-02 20:00:00,19.05729935600059,86.44833111771403,723.8308522010395,7.286956573546297,20,0,0.0,0.046509526511897,0.046509526511897
2025-01-02 21:00:00,33.188279952389365,66.18973911367284,1011.4990939423398,14.56190904059556,21,0,0.0,0.4188141031827085,0.4188141031827085
2025-01-02 22:00:00,20.909887663129386,37.47196060652253,604.1587415350816,16.281045499559,22,0,0.0,0.5177520637621523,0.5177520637621523
2025-01-02 23:00:00,28.20238074122338,21.830058616740352,454.3994117541731,4.060772993707927,23,0,0.0,0.0084704050107082,0.0084704050107082
2025-01-03 00:00:00,29.13485977701479,85.25741554256975,563.420711779032,1.6720382104422518,0,0,0.0,0.0006754660605434,0.0006754660605434
2025-01-03 01:00:00,16.469905943393446,21.595205813779035,874.975283829637,15.853632929824675,1,0,0.0,0.3999345681029729,0.3999345681029729
2025-01-03 02:00:00,43.93546197175955,85.60262545131495,470.8071641750929,7.314586432130318,2,0,0.0,0.0439512268031588,0.0439512268031588
2025-01-03 03:00:00,37.12964881763901,59.670285052040896,440.1615986699493,9.980816874682358,3,0,0.0,0.0950270792087806,0.0950270792087806
2025-01-03 04:00:00,42.88246295474662,90.4300773884672,503.45129556359353,17.44115171088828,4,0,0.0,0.6197214771496756,0.6197214771496756
2025-01-03 05:00:00,41.31895726496771,79.90874268302491,409.3342783482575,1.6648827384989,5,0,0.0,0.000573232707612,0.000573232707612
2025-01-03 06:00:00,30.92649925838798,94.84505829000032,624.5340631989591,11.845565130411671,6,1,0.1099772202807217,0.186047371319764,0.2960245916004858
2025-01-03 07:00:00,42.265598225809086,46.30338615887826,924.935691693912,1.796844895060174,7,1,0.1775473371177712,0.0008369386569897,0.178384275774761
2025-01-03 08:00:00,13.097237571817182,77.53912166983451,664.6158546232058,7.070706248163757,8,1,0.1246574511441314,0.0348139889580171,0.1594714401021486
2025-01-03 09:00:00,16.859400184670083,50.14481852069317,549.5292995747425,14.566754540885318,9,1,0.0866958981863613,0.3720007004832399,0.4586965986696013
2025-01-03 10:00:00,11.582955111868833,55.99067152279317,541.6377462168912,8.085764073223602,10,1,0.09219998097234,0.0642222321496178,0.1564222131219579
2025-01-03 11:00:00,21.38656157671425,67.06290974137775,287.3618382606686,17.950691193301633,11,1,0.0432849525391868,0.7778465192849098,0.8211314718240966
2025-01-03 12:00:00,23.60370513913187,85.52578356397541,776.6219554294319,10.28353748656554,12,1,0.1279509859694357,0.1232251231101495,0.2511761090795852
2025-01-03 13:00:00,19.49721611208636,93.80626018994714,584.4325605974396,6.120337671129186,13,1,0.1105545338760304,0.0294616017359615,0.1400161356119919
2025-01-03 14:00:00,39.00581282031753,77.62050603983886,563.9040172818749,4.35194820333318,14,1,0.1035513422442857,0.0104316411162268,0.1139829833605125
2025-01-03 15:00:00,22.486366434275624,51.33250866255003,1238.6215135689722,6.634109350007832,15,1,0.2193499401840807,0.0363937432706061,0.2557436834546869
2025-01-03 16:00:00,19.83270783905833,51.601775170780265,659.7505816731373,7.019332290792139,16,1,0.099926557772692,0.0335612351897775,0.1334877929624696
2025-01-03 17:00:00,28.994362910538698,75.31867261916686,449.6417899809632,1.702489360169317,17,1,0.0686062126856648,0.0005766200818661,0.0691828327675309
2025-01-03 18:00:00,14.932347874116694,37.90828593262268,514.7284807588914,6.9675484899685305,18,1,0.106183639946521,0.0404900719048397,0.1466737118513608
2025-01-03 19:00:00,38.07689432639139,28.2855584848546,829.6891418393509,8.624174095436436,19,0,0.0,0.0631526705704183,0.0631526705704183
2025-01-03 20:00:00,12.60927252879198,46.59666182305824,622.6540821075529,13.14791066417908,20,0,0.0,0.3029937423185048,0.3029937423185048
2025-01-03 21:00:00,44.541042781018106,41.54292437405613,312.3444043365267,11.99276598262814,21,0,0.0,0.2144006315947112,0.2144006315947112
2025-01-03 22:00:00,37.02856692538301,42.22310903419925,783.8457869150407,12.9033989665102,22,0,0.0,0.2290866929477673,0.2290866929477673
2025-01-03 23:00:00,16.955048853696034,37.52058132874325,466.3711828922012,0.6463644328449992,23,0,0.0,2.290912858247583e-05,2.290912858247583e-05
2025-01-04 00:00:00,10.193274099326084,23.15698922272714,974.6595552435092,4.30917949265938,0,0,0.0,0.0086614525924416,0.0086614525924416
2025-01-04 01:00:00,38.5411499959192,21.34054510500604,816.0096131429298,12.079475046997487,1,0,0.0,0.1829233574576168,0.1829233574576168
2025-01-04 02:00:00,34.740007034666604,94.07917923020236,510.5356208682498,8.969813943145574,2,0,0.0,0.1038075200235276,0.1038075200235276
2025-01-04 03:00:00,35.515250881434554,52.08298503018968,856.2032723470226,0.5929858241960541,3,0,0.0,2.1151274331469008e-05,2.1151274331469008e-05
2025-01-04 04:00:00,36.9944621340081,48.82449853697612,613.5711021054807,14.57865624255689,4,0,0.0,0.4043458359315312,0.4043458359315312
2025-01-04 05:00:00,12.591562810693162,70.97354620198024,770.5547350244439,14.024167532580904,5,0,0.0,0.3435488967910897,0.3435488967910897
2025-01-04 06:00:00,22.546300499049543,36.36904158987981,696.946563458895,10.097335352387349,6,1,0.1103126256600297,0.1102380993566152,0.2205507250166449
2025-01-04 07:00:00,14.05541708337954,91.2470887962669,430.7286690018253,1.663108201084762,7,1,0.0743161664484478,0.0004546084797632,0.0747707749282111
2025-01-04 08:00:00,40.208619905645776,78.9758760811664,471.2900335365076,13.914013366820232,8,1,0.0887681483382351,0.2910871897117584,0.3798553380499935
2025-01-04 09:00:00,31.815434438964527,26.705825173419463,805.9921635162323,10.714987785298868,9,1,0.1526096380153529,0.1231711483037119,0.2757807863190649
2025-01-04 10:00:00,21.58143086984272,51.31855818386963,533.0449335786918,14.184299600264286,10,1,0.0849823992328736,0.293689952496804,0.3786723517296777
2025-01-04 11:00:00,12.224542260010828,85.93387306716235,519.2703073516006,13.655572366927208,11,1,0.102341771749484,0.262994814887384,0.3653365866368681
2025-01-04 12:00:00,20.884381260048176,90.85490167185576,408.9754841301294,14.55253625926215,12,1,0.0786619020772174,0.2651855115458549,0.3438474136230723
2025-01-04 13:00:00,21.381416270936143,55.05511334374023,684.7198131186922,9.565141162080934,13,1,0.1146561977541035,0.0888095711385589,0.2034657688926625
2025-01-04 14:00:00,35.53621624183224,66.00585419080308,1012.504983848629,2.9556790683865124,14,1,0.1793755346155676,0.0029408151762609,0.1823163497918286
2025-01-04 15:00:00,32.31451149743246,32.52754595690564,386.49341714914544,12.245255784144552,15,1,0.0630098001778756,0.239359891830436,0.3023696920083116
2025-01-04 16:00:00,41.05244599017143,94.33764696027325,604.8438913345516,11.358291238409484,16,1,0.1138578126245691,0.1502242869693092,0.2640820995938783
2025-01-04 17:00:00,26.527522380668227,37.37537760375825,882.4441110830858,13.489430775984026,17,1,0.1476714560524333,0.2927293852405907,0.440400841293024
2025-01-04 18:00:00,14.18579860784056,90.70488306013442,584.071721750857,3.472917605887868,18,1,0.1047537040002783,0.0051968151403722,0.1099505191406506
2025-01-04 19:00:00,34.963567552804825,68.72349867442763,690.4743592499468,3.912065998255061,19,0,0.0,0.0058751482060532,0.0058751482060532
2025-01-04 20:00:00,36.62747670159141,65.58025961591443,387.5212943706241,16.082166551338247,20,0,0.0,0.5319410339899856,0.5319410339899856
2025-01-04 21:00:00,29.64470191493237,58.45163832623815,685.6614194415297,13.62461147291124,21,0,0.0,0.2661890082739713,0.2661890082739713
2025-01-04 22:00:00,36.98385129840963,37.3002358788319,562.5711469990903,16.393998552255653,22,0,0.0,0.5312613649691091,0.5312613649691091
2025-01-04 23:00:00,27.28284587275368,33.23960240041312,797.1459991359726,13.777518120368612,23,0,0.0,0.3552428642189901,0.3552428642189901
2025-01-05 00:00:00,28.29564902836979,36.53646568026315,837.4772103129502,10.950217854830283,0,0,0.0,0.1646302770488217,0.1646302770488217
2025-01-05 01:00:00,24.96393564254924,33.98286966081909,1117.912728403723,11.947322897987789,1,0,0.0,0.2164694260119617,0.2164694260119617
2025-01-05 02:00:00,10.88966943604333,78.4688355175065,715.9266346427152,16.059738668950175,2,0,0.0,0.4358432869228925,0.4358432869228925
2025-01-05 03:00:00,13.776199944765656,46.25939443750475,665.1592633164333,10.62911820395896,3,0,0.0,0.1291396678403525,0.1291396678403525
2025-01-05 04:00:00,11.100021499035698,24.338200742254728,638.8768603154672,11.56684817574678,4,0,0.0,0.1788032237875508,0.1788032237875508
2025-01-05 05:00:00,32.274364394232315,92.68269726056084,529.3667414378623,3.23834253006301,5,0,0.0,0.0034806107787863,0.0034806107787863
2025-01-05 06:00:00,21.002459337671432,86.28394137225693,667.6967686923382,8.793621352031797,6,1,0.1180020768089277,0.0720455367347261,0.1900476135436539
2025-01-05 07:00:00,27.7999741907646,89.58142123964097,540.9197179721941,13.036949459266731,7,1,0.0847761261626562,0.2906510495466756,0.3754271757093318
2025-01-05 08:00:00,41.76482658741325,94.61808669848264,633.6921952539228,5.241497220536395,8,1,0.1015259923556835,0.0166803749405258,0.1182063672962093
2025-01-05 09:00:00,18.725228020210626,33.04214369146155,863.5195071215919,4.039448159179361,9,1,0.1363673304441633,0.0084359318775523,0.1448032623217156
2025-01-05 10:00:00,24.36340230624704,49.7181514176994,398.6914869440718,5.991969143927272,10,1,0.0740087734214152,0.0244140593296725,0.0984228327510877
2025-01-05 11:00:00,36.44428984900671,76.86788567780684,827.975712225809,4.726260989874586,11,1,0.1496421161652504,0.0141419173400241,0.1637840335052745
2025-01-05 12:00:00,18.007935792206787,72.20154635403442,863.4230134679731,4.260971148136927,12,1,0.1159879586283741,0.0091918639424896,0.1251798225708638
2025-01-05 13:00:00,12.694296844007756,31.54219297548913,576.3862946017842,7.934889750191521,13,1,0.1065259714191539,0.058667718437001,0.1651936898561549
2025-01-05 14:00:00,20.14130085198188,81.18748437429633,175.62902019828107,16.38717399296185,14,1,0.0294983416674525,0.4467343492671625,0.476232690934615
2025-01-05 15:00:00,15.642745053890154,36.83304288774955,478.4356025811135,9.37354381792757,15,1,0.080270533719603,0.0846160566603846,0.1648865903799876
2025-01-05 16:00:00,42.53941783199006,36.78632111169673,859.3989093122218,3.788606664268153,16,1,0.145890071396923,0.0050318280897295,0.1509218994866526
2025-01-05 17:00:00,38.28421328475459,60.273081717006015,595.4263875402236,1.8470042141652965,17,1,0.1032216566385633,0.0007887515131417,0.1040104081517051
2025-01-05 18:00:00,32.16913147786482,64.47049511312774,400.13955354101785,12.682732539913692,18,1,0.0816476359483356,0.2905604528204446,0.3722080887687803
2025-01-05 19:00:00,40.50112065657012,63.50646558783584,499.0450157543565,7.198978377636787,19,0,0.0,0.0499201071767749,0.0499201071767749
2025-01-05 20:00:00,38.128522691469,26.861512804831616,768.1240053009105,14.882041565243789,20,0,0.0,0.4165612238152195,0.4165612238152195
2025-01-05 21:00:00,16.529952061011254,85.80956469727853,709.3467136402759,12.041438451213478,21,0,0.0,0.2515800982296418,0.2515800982296418
2025-01-05 22:00:00,41.23956494714922,39.92000319415296,552.2135801660611,14.43422538447395,22,0,0.0,0.362708944669695,0.362708944669695
2025-01-05 23:00:00,28.87697846704777,29.713619096210312,526.6351176370625,5.259055689822853,23,0,0.0,0.0156273773698979,0.0156273773698979
2025-01-06 00:00:00,38.26040543074219,86.65610599017329,521.6483701912356,12.616281143068518,0,0,0.0,0.235196229318693,0.235196229318693
2025-01-06 01:00:00,41.363195497322266,91.67386236723152,415.5179631002995,5.121084732140079,1,0,0.0,0.018484807349095,0.018484807349095
2025-01-06 02:00:00,21.130121624015235,84.6595712949088,923.0751378938884,16.9336983903801,2,0,0.0,0.5957207469640435,0.5957207469640435
2025-01-06 03:00:00,13.851817358468686,80.71370560436586,535.535906157732,11.636549926834052,3,0,0.0,0.1759250052919469,0.1759250052919469
2025-01-06 04:00:00,17.97773068896796,69.14314854792663,843.4317041650993,6.178956503068487,4,0,0.0,0.0266432408086977,0.0266432408086977
2025-01-06 05:00:00,24.94877260191897,61.31430279568545,904.2632103844904,5.216457590114771,5,0,0.0,0.0203667720987927,0.0203667720987927
2025-01-06 06:00:00,38.63051680728726,26.52400699335576,799.6621796295921,3.841215238753761,6,1,0.1302825651558539,0.0063584003770158,0.1366409655328698
2025-01-06 07:00:00,40.12557041397202,50.6339909803024,513.6759374563903,12.656216780640236,7,1,0.0748725396102028,0.2902584572760645,0.3651309968862673
2025-01-06 08:00:00,10.243324568591676,47.95163877592355,680.7460180673219,4.327523227463727,8,1,0.1054403328420116,0.0090756867609658,0.1145160196029774
2025-01-06 09:00:00,27.8761555902148,39.48153378202447,595.1608787218167,10.917807153731058,9,1,0.1005165327074066,0.1759380126537209,0.2764545453611275
2025-01-06 10:00:00,24.609385110207263,74.25650852664387,419.2596278539744,5.131112971193754,10,1,0.081181342965739,0.0149371007262453,0.0961184436919844
2025-01-06 11:00:00,17.77377336647556,57.19068013090781,664.8718563443206,12.0844565338927,11,1,0.1000353242670549,0.2217007393902417,0.3217360636572967
2025-01-06 12:00:00,14.1952878566789,26.078466193073595,364.19204176803953,14.761445249459436,12,1,0.0650971467816756,0.3801423317221353,0.4452394785038109
2025-01-06 13:00:00,21.81653099912698,36.51374014623585,837.5358776923127,14.11544175503143,13,1,0.1697668444888486,0.3521760939253788,0.5219429384142276
2025-01-06 14:00:00,43.00183963693817,71.2444072744697,507.0765405403214,13.81489829128868,14,1,0.0798800611618395,0.2865282682305246,0.3664083293923641
2025-01-06 15:00:00,21.312102620726435,25.709814461772517,640.2319311745679,3.7851420996144114,15,1,0.0880351233642201,0.0056496327682953,0.0936847561325154
2025-01-06 16:00:00,28.157671761017813,83.84051855365766,656.6575743092284,2.0467365722290776,16,1,0.1052130709561193,0.0008001373064914,0.1060132082626107
2025-01-06 17:00:00,34.60566356133123,57.13598952604807,548.2190052591845,12.731604498529247,17,1,0.0869757793105523,0.2352912380695312,0.3222670173800837
2025-01-06 18:00:00,22.727036083275287,56.0439932994986,717.338760295055,6.946076241401148,18,1,0.1128376052586894,0.0419524896573441,0.1547900949160335
2025-01-06 19:00:00,44.012372895233625,64.43058384946383,505.0192686754952,8.066058962058577,19,0,0.0,0.047865536246651,0.047865536246651
2025-01-06 20:00:00,43.68565532297389,81.85107244438619,774.2594594914489,1.0451091238843435,20,0,0.0,0.0001230279971294,0.0001230279971294
2025-01-06 21:00:00,18.812380353887747,46.08569059266448,330.8040639506503,5.042587862313361,21,0,0.0,0.0141139866608992,0.0141139866608992
2025-01-06 22:00:00,27.40369770623349,70.85121144192976,625.2759159092824,1.0893370678031205,22,0,0.0,0.0001719966317905,0.0001719966317905
2025-01-06 23:00:00,20.53074084358694,62.42989729968433,987.785799811657,15.885751020521834,23,0,0.0,0.5079900196791565,0.5079900196791565
2025-01-07 00:00:00,19.969417303211365,40.0271202627066,399.9337350788851,4.759441956324284,0,0,0.0,0.0118665662000292,0.0118665662000292
2025-01-07 01:00:00,11.291043157408648,85.89724897663685,464.4510058950297,10.25340046752764,1,0,0.0,0.1025092685337705,0.1025092685337705
2025-01-07 02:00:00,31.33475168929639,79.80695162051961,702.781569931783,1.1821381115697822,2,0,0.0,0.0002129196945756,0.0002129196945756
2025-01-07 03:00:00,27.59376581301015,69.38388759938192,635.9163563879196,12.169829347849015,3,0,0.0,0.1905998021727347,0.1905998021727347
2025-01-07 04:00:00,11.801756293749628,83.79362968206814,670.1260198547118,6.152978550696643,4,0,0.0,0.0328564772392113,0.0328564772392113
2025-01-07 05:00:00,19.7526262482814,85.04706507198517,697.8374260295327,16.21358577175915,5,0,0.0,0.6399536548134156,0.6399536548134156
2025-01-07 06:00:00,41.78930600883288,73.12722325362762,726.944293712354,16.042068306345627,6,1,0.1353576474636514,0.4981409700398804,0.6334986175035319
2025-01-07 07:00:00,18.38466617334404,82.77599962727541,821.9399683912446,6.192585821330586,7,1,0.1442528561233204,0.0274262235057827,0.1716790796291032
2025-01-07 08:00:00,15.071320523192808,72.31035962519627,681.9637313857025,16.26681567458319,8,1,0.1110687558562145,0.4653476594260859,0.5764164152823005
2025-01-07 09:00:00,27.130846609714705,71.01055788202254,551.7484690762915,17.93275928622863,9,1,0.0845655446842472,0.6720583942116458,0.7566239388958931
2025-01-07 10:00:00,44.49776589387103,66.39585336613882,734.5147402405462,14.944774122169092,10,1,0.1317866557626764,0.377146456365356,0.5089331121280325
2025-01-07 11:00:00,18.471934502902517,76.4537479668231,979.9763869790432,15.285248585716507,11,1,0.1490950350221834,0.358754090335087,0.5078491253572704
2025-01-07 12:00:00,33.52474415920575,31.89538289698053,573.4732507234853,4.857652881909074,12,1,0.1075747233664051,0.0109957776622933,0.1185705010286984
2025-01-07 13:00:00,36.65668653650512,86.06530693991964,405.0941390658717,10.592291980010735,13,1,0.0691050046646466,0.128380053377393,0.1974850580420396
2025-01-07 14:00:00,18.317314039733983,85.3882645808924,821.4161338573946,1.6769784944289374,14,1,0.1312933258381693,0.0005521413652019,0.1318454672033712
2025-01-07 15:00:00,35.487572201415084,22.193546227591938,575.9237672092803,2.16106389437922,15,1,0.0960741846506443,0.0012681211648675,0.0973423058155119
2025-01-07 16:00:00,22.87240964517386,81.9362562923572,165.46609079719275,17.980620710582585,16,1,0.0287899551064041,0.6960899911092128,0.7248799462156169
2025-01-07 17:00:00,32.13070407077528,29.66524006050839,769.4843354300843,6.216186864953442,17,1,0.1258913804251607,0.028903137343711,0.1547945177688718
2025-01-07 18:00:00,32.17353987663131,45.13391406943565,492.9343628092155,13.593218460854812,18,1,0.0923242602625378,0.3004268875608375,0.3927511478233754
2025-01-07 19:00:00,28.752113942616543,75.76311922187058,581.8933435391679,14.616638427969288,19,0,0.0,0.3851889042971867,0.3851889042971867
2025-01-07 20:00:00,13.16014195190429,32.05699220362312,666.3960661138029,15.51540724262651,20,0,0.0,0.4522771601519791,0.4522771601519791
2025-01-07 21:00:00,39.23558734562333,81.34752680892967,638.0999359558133,17.95849520453774,21,0,0.0,0.6668025591533858,0.6668025591533858
2025-01-07 22:00:00,21.227302274010757,82.41006334683064,741.8903634278079,4.726188491995187,22,0,0.0,0.0114980507906054,0.0114980507906054
